date_time,vehicle_id,coord,gps_coord,spd,edge,lane,displacement,turn_angle,next_tls
2023-03-02 17:00:52.432,90,"[2269.3663739336153, 1106.1838271527135]","[114.32667120462361, 30.506706468504582]",47.65,1072226223,1072226223_0,654.09,14.04,()
2023-03-02 17:00:52.423,90,"[2266.1554136225077, 1093.3425762279921]","[114.32664094629588, 30.506590030706157]",46.77,1072226223,1072226223_0,640.85,14.04,()
2023-03-02 17:00:52.413,90,"[2263.00356015025, 1080.7377049764839]","[114.32661124501863, 30.506475736271433]",48.15,1072226223,1072226223_0,627.86,14.04,()
2023-03-02 17:00:52.404,90,"[2259.75916961043, 1067.762760105474]","[114.32658067178681, 30.506358086196453]",46.04,1072226223,1072226223_0,614.48,14.04,()
2023-03-02 17:00:52.395,90,"[2256.656935566429, 1055.356326538412]","[114.32655143821334, 30.50624559108291]",45.83,1072226223,1072226223_0,601.69,14.04,()
2023-03-02 17:00:52.385,90,"[2253.568747853683, 1043.006066965026]","[114.32652233706126, 30.50613360532176]",49.17,1072226223,1072226223_0,588.96,14.04,()
2023-03-02 17:00:52.376,90,"[2250.2551397069506, 1029.7543075050312]","[114.3264911117514, 30.506013445221534]",49.74,1072226223,1072226223_0,575.3,14.04,()
2023-03-02 17:00:52.367,90,"[2246.903750073803, 1016.3514525781477]","[114.32645953048002, 30.505891915060783]",45.93,1072226223,1072226223_0,561.49,14.04,()
2023-03-02 17:00:52.358,90,"[2243.8086570720534, 1003.9735774193257]","[114.32643036443778, 30.50577967888231]",45.88,1072226223,1072226223_0,548.73,14.04,()
2023-03-02 17:00:52.349,90,"[2240.7173578130414, 991.6108741710003]","[114.32640123420248, 30.5056675802706]",46.24,1072226223,1072226223_0,535.99,14.04,()
2023-03-02 17:00:52.340,90,"[2237.601754708688, 979.1509751475069]","[114.32637187500272, 30.505554600333454]",46.4,1072226223,1072226223_0,523.14,14.04,()
2023-03-02 17:00:52.330,90,"[2234.4748965099698, 966.6460648261732]","[114.32634240980155, 30.50544121225273]",37.48,1072226223,1072226223_0,510.25,14.04,()
2023-03-02 17:00:52.321,90,"[2231.9493995096936, 956.5461141734071]","[114.32631861142673, 30.50534963110338]",28.75,1072226223,1072226223_0,499.84,14.04,()
2023-03-02 17:00:52.312,90,"[2229.9830157228853, 948.80752639887]","[114.32630005080269, 30.505279454876]",24.66,:2478523793_12,:2478523793_12_0,491.86,18.65,()
2023-03-02 17:00:52.302,90,"[2227.4007040319784, 942.5031513553278]","[114.32627472438759, 30.505222075105095]",24.33,:2478523793_12,:2478523793_12_0,485.01,48.88,()
2023-03-02 17:00:52.293,90,"[2221.997270018026, 939.4287078037474]","[114.3262192327055, 30.50519320727358]",22.6,:2478523793_9,:2478523793_9_0,478.25,106.66,()
2023-03-02 17:00:52.284,90,"[2216.060630817917, 941.2797575128282]","[114.32615697478018, 30.505208624137385]",35.73,:4534995022_8,:4534995022_8_1,471.97,109.87,()
2023-03-02 17:00:52.275,90,"[2206.763404481367, 944.6487730191386]","[114.32605935809443, 30.505237005841256]",51.87,-231820215#1,-231820215#1_1,462.05,111.05,()
2023-03-02 17:00:52.265,90,"[2193.3167232558194, 949.8234407710919]","[114.32591809936883, 30.505280776931894]",67.47,-231820215#1,-231820215#1_1,447.64,111.05,()
2023-03-02 17:00:52.256,90,"[2175.826638252069, 956.5541260107979]","[114.32573436410998, 30.50533770970526]",82.88,-231820215#1,-231820215#1_1,428.9,111.05,()
2023-03-02 17:00:52.246,90,"[2154.3394908161004, 964.8229952621282]","[114.32550863900344, 30.50540765312572]",98.4,-231820215#1,-231820215#1_1,405.87,111.05,()
2023-03-02 17:00:52.237,90,"[2128.8297479232383, 974.6398743636802]","[114.3252406556555, 30.505490690076137]",100.49,-231820215#1,-231820215#1_1,378.54,111.05,()
2023-03-02 17:00:52.228,90,"[2102.77964697377, 984.6646987093504]","[114.32496699534069, 30.505575485351628]",98.0,-231820215#1,-231820215#1_1,350.63,111.05,()
2023-03-02 17:00:52.219,90,"[2077.373591621663, 994.4416758778957]","[114.32470010040393, 30.505658183621946]",97.99,-231820215#1,-231820215#1_1,323.4,111.05,()
2023-03-02 17:00:52.210,90,"[2051.9706707047476, 1004.2174468260782]","[114.32443323798039, 30.505740871114472]",100.62,-231820215#1,-231820215#1_1,296.19,111.05,()
2023-03-02 17:00:52.201,90,"[2025.8851333786342, 1014.2559081035978]","[114.32415920411273, 30.505825779951472]",96.27,-231820215#1,-231820215#1_1,268.23,111.05,()
2023-03-02 17:00:52.191,90,"[2000.927490049373, 1023.860323493122]","[114.32389701859141, 30.50590701690808]",100.5,-231820215#1,-231820215#1_1,241.49,111.05,()
2023-03-02 17:00:52.181,90,"[1974.8507591320572, 1033.8515950727187]","[114.32362308720198, 30.505991501072813]",93.95,:2730580466_7,:2730580466_7_1,213.58,110.61,()
2023-03-02 17:00:52.172,90,"[1950.3641313227843, 1042.9419014869288]","[114.32336593123563, 30.50606820346]",86.07,-267612556#0,-267612556#0_1,187.48,110.24,()
